company,source_row_index,title,location,publish_date,post_url,business_line,filter_keep,filter_reasons,source_schema
百度,60,伐谋-内容运营经理（J99559）,北京市,2026-04-22,https://talent.baidu.com/jobs/detail/SOCIAL/adf15094-39ca-4ddc-9905-e98b8ec0a1d2,ACG,True,,baidu
百度,61,海外 SEO Leader（J99319）,北京市,2026-04-22,https://talent.baidu.com/jobs/detail/SOCIAL/35a9f666-2730-4ece-b5f5-b6d1fda3a013,PSIG,False,要求5年以上工作经验,baidu
百度,62,DuMate运营负责人（J99507）,北京市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/bbc4ff31-0c0e-4afa-af56-1c649f55b654,ACG,False,要求5年以上工作经验,baidu
百度,63,DuMate评测产品经理（J99493）,北京市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/466efbe1-62e0-4ac7-b808-e232acb9adfc,ACG,True,,baidu
百度,64,财务产品经理-税务方向（J99327）,北京市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/e645bb6c-a510-418d-b56d-a1e2a88f9cc9,安全与企业效率平台,True,,baidu
百度,65,海外运营负责人（J99482）,北京市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/01a14bf1-7ef0-4a73-9477-49a99d155cae,ACG,True,,baidu
百度,66,产品设计师（J99463）,北京市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/9d6df124-a3f5-4419-bc42-c16c53b98c59,ACG,True,,baidu
百度,67,YY-产品经理（J99468）,广州市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/215fae55-e026-409b-9252-3b1e84907266,MEG,True,,baidu
百度,68,UI设计师（J99473）,北京市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/61e1ae08-4427-4935-b68a-2a5d4feec8ad,IDG,True,,baidu
百度,69,产品经理（J99408）,北京市,2026-04-20,https://talent.baidu.com/jobs/detail/SOCIAL/18e2b719-bf4a-4841-85e3-5ad79596b8d7,PSIG,True,,baidu
百度,70,百度地图导航产品品牌运营（J99047）,北京市,2026-04-17,https://talent.baidu.com/jobs/detail/SOCIAL/64eb9469-cdca-4918-bfa1-2c4440a23172,IDG,False,要求5年以上工作经验,baidu
百度,71,Agent产品经理（电商方向）（J99416）,北京市,2026-04-17,https://talent.baidu.com/jobs/detail/SOCIAL/bfc48fb5-5eee-46b7-a03f-5e8529b49277,MEG,True,,baidu
百度,72,数据库产品经理（J99383）,北京市,2026-04-16,https://talent.baidu.com/jobs/detail/SOCIAL/eac4fe09-2a97-4672-aaa5-8ec4313bf625,ACG,True,,baidu
百度,73,产品经理（J99377）,北京市,2026-04-16,https://talent.baidu.com/jobs/detail/SOCIAL/a6fb641a-f671-40db-94a3-5e54a63b8741,ACG,False,要求5年以上工作经验,baidu
百度,74,DuMate-生态运营经理（J99354）,北京市,2026-04-15,https://talent.baidu.com/jobs/detail/SOCIAL/90dbb48d-1e4b-4680-97fb-c0aab964018d,ACG,True,,baidu
百度,75,自动驾驶策略产品经理-行车方向（J99302）,北京市,2026-04-14,https://talent.baidu.com/jobs/detail/SOCIAL/70cca00b-a454-4efe-8bf9-5771a226d85d,IDG,False,要求5年以上工作经验,baidu
百度,76,云驾舱方向产品经理（J99295）,北京市,2026-04-14,https://talent.baidu.com/jobs/detail/SOCIAL/db995724-f0b7-4047-8c76-7cafa386004a,IDG,True,,baidu
百度,77,海外产品渠道用增专家（J99268）,深圳市,2026-04-13,https://talent.baidu.com/jobs/detail/SOCIAL/de671ffc-f3f5-46ed-a19f-e9d12a2dd62a,MEG,False,要求5年以上工作经验,baidu
百度,78,数据分析师（J99234）,北京市,2026-04-13,https://talent.baidu.com/jobs/detail/SOCIAL/89c75c62-244a-42ed-9fb7-0c1599c2ddc2,MEG,True,,baidu
百度,79,数据分析师（J99234）,北京市,2026-04-13,https://talent.baidu.com/jobs/detail/SOCIAL/3c7c0401-82a9-4ff8-bcdc-a8c368ff1291,MEG,True,,baidu
百度,80,数字人直播商业分析与规划（J77754）,北京市,2026-04-13,https://talent.baidu.com/jobs/detail/SOCIAL/80165f3b-c3aa-4c30-903a-473bd8635f81,MEG,True,,baidu
百度,81,数字人ToB解决方案专家（J99229）,北京市,2026-04-13,https://talent.baidu.com/jobs/detail/SOCIAL/56aa2bb9-84a1-4349-8c46-ee10fb801905,MEG,True,,baidu
百度,82,商业分析师（J99286）,北京市,2026-04-13,https://talent.baidu.com/jobs/detail/SOCIAL/ae2111ac-2c01-48e9-8a7b-d86366cb9892,ACG,True,,baidu
百度,83,电商产C端品经理（J99225）,"北京市,上海市",2026-04-10,https://talent.baidu.com/jobs/detail/SOCIAL/f65bf2eb-ee22-41cb-a62f-dfe7ae8e72a8,MEG,True,,baidu
百度,84,数字人ToB解决方案专家（J99229）,北京市,2026-04-10,https://talent.baidu.com/jobs/detail/SOCIAL/963d609b-4dd4-45b2-be81-5e82d418f478,MEG,True,,baidu
百度,85,商家Ai agent产品经理（J99223）,北京市,2026-04-10,https://talent.baidu.com/jobs/detail/SOCIAL/67a90a79-47ef-4c18-9191-90bd608f4048,MEG,True,,baidu
百度,86,日语输入法产品经理（J99193）,"深圳市,大连市,东京",2026-04-08,https://talent.baidu.com/jobs/detail/SOCIAL/7db81205-62d3-454e-ad08-3f6902861aa6,MEG,True,,baidu
百度,87,Senior Manager（J99188）,旧金山,2026-04-08,https://talent.baidu.com/jobs/detail/SOCIAL/dd904bfc-e7d0-43e4-b7f5-2773e6f546ad,MEG,True,,baidu
百度,88,AI 产品经理（私域Agent 方向）（J98474）,北京市,2026-04-08,https://talent.baidu.com/jobs/detail/SOCIAL/037e198c-d1db-4607-9a68-041d04e309c4,MEG,True,,baidu
百度,89,商业化产品经理（J99131）,深圳市,2026-04-07,https://talent.baidu.com/jobs/detail/SOCIAL/84d32278-9441-4079-be80-0d94745d7250,MEG,True,,baidu
百度,90,高级UI设计师（J99117）,北京市,2026-04-07,https://talent.baidu.com/jobs/detail/SOCIAL/8499e0ab-b8d6-42cf-a316-8e824382740f,PSIG,True,,baidu
百度,91,媒体端客户经理（J99132）,"北京市,深圳市",2026-04-07,https://talent.baidu.com/jobs/detail/SOCIAL/51abbfb6-e347-4d1b-abe8-6bf9c65148a0,MEG,True,,baidu
百度,92,混合云智算政策研究支持岗（J99085）,北京市,2026-04-03,https://talent.baidu.com/jobs/detail/SOCIAL/cc3b2fdc-07c1-477d-9041-4f5b04011f46,ACG,True,,baidu
百度,93,策略运营（J93984）,北京市,2026-04-02,https://talent.baidu.com/jobs/detail/SOCIAL/7ba4d293-3eb8-490b-ac1e-1e9a3d870db8,MEG,True,,baidu
百度,94,挂号业务产品经理（J99007）,北京市,2026-04-02,https://talent.baidu.com/jobs/detail/SOCIAL/85f121a8-c279-4571-82d9-f7c0516995b4,MEG,True,,baidu
百度,95,电商补贴策略产品（J96459）,北京市,2026-04-01,https://talent.baidu.com/jobs/detail/SOCIAL/d00b7aef-ceaf-4e79-a7c7-6931741b50c3,MEG,True,,baidu
百度,96,海外L4自动驾驶产品经理（J94917）,北京市,2026-04-01,https://talent.baidu.com/jobs/detail/SOCIAL/b0444632-99ad-42cb-978a-bacda6ae7ba2,IDG,True,,baidu
百度,97,视觉设计师(J11393),北京市,2026-03-31,https://talent.baidu.com/jobs/detail/SOCIAL/c15bfc2e-e4ed-4bd8-b0e6-37b5a9aa167d,小度科技,True,,baidu
百度,98,医药SaaS产品经理（J95894）,上海市,2026-03-31,https://talent.baidu.com/jobs/detail/SOCIAL/60acb5a7-b025-4217-b80a-9a0f3cc39a1f,ACG,True,,baidu
百度,99,医学标注经理（医疗大模型方向）（J98882）,北京市,2026-03-31,https://talent.baidu.com/jobs/detail/SOCIAL/cde9bf36-be36-4c0e-ba1e-bbd58bc4735c,MEG,True,,baidu
百度,100,产品运营（私域运营 方向）（J98475）,北京市,2026-03-31,https://talent.baidu.com/jobs/detail/SOCIAL/e03bb7b7-3340-4d72-9dba-09dbc63f48e8,MEG,False,要求5年以上工作经验,baidu
百度,101,数字人TOB业务-渠道运营（J98961）,北京市,2026-03-30,https://talent.baidu.com/jobs/detail/SOCIAL/604b7bd5-840e-4d54-b337-74418eb9f2f8,MEG,True,,baidu
百度,102,海外广告投放（J98948）,北京市,2026-03-30,https://talent.baidu.com/jobs/detail/SOCIAL/f9b7e141-62db-4752-a261-da89105c4149,PSIG,True,,baidu
百度,103,文库风控产品经理（J98950）,北京市,2026-03-30,https://talent.baidu.com/jobs/detail/SOCIAL/08c69b34-0ed7-4f4b-8be8-a8df07b3511c,PSIG,True,,baidu
百度,104,增长运营（J98739）,东莞市,2026-03-30,https://talent.baidu.com/jobs/detail/SOCIAL/d0a43f79-61b2-4eeb-a6cf-7e12da53b852,IDG,False,要求5年以上工作经验,baidu
百度,105,AI策略产品经理（J98917）,北京市,2026-03-30,https://talent.baidu.com/jobs/detail/SOCIAL/767aea0c-d8a6-4862-8667-8122c9395a07,ACG,True,,baidu
百度,106,海外私域运营（J98852）,北京市,2026-03-27,https://talent.baidu.com/jobs/detail/SOCIAL/260f88af-0b18-4446-a98f-61c9519b203c,PSIG,False,要求5年以上工作经验,baidu
百度,107,医生社区运营（J98883）,北京市,2026-03-27,https://talent.baidu.com/jobs/detail/SOCIAL/18b5a237-65b7-464e-a7f1-4ceaa1599662,MEG,True,,baidu
百度,108,AI产品经理（用户增长）（J98908）,北京市,2026-03-27,https://talent.baidu.com/jobs/detail/SOCIAL/522f0ec0-7ca1-4f87-b01e-53e1441fb4b9,ACG,True,,baidu
百度,109,AI产品经理（智能体方向）（J98909）,北京市,2026-03-27,https://talent.baidu.com/jobs/detail/SOCIAL/8265dd49-dcd2-4ac9-a8d3-1e2b8645b578,ACG,True,,baidu
百度,110,AIGC短视频编导（J98851）,北京市,2026-03-27,https://talent.baidu.com/jobs/detail/SOCIAL/f9d46091-fa81-4571-b2aa-835a92d15fbf,PSIG,True,,baidu
百度,111,策略产品经理（内容推荐）（J98428）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/f69e9051-80d4-4a0d-990c-2e6e42282192,PSIG,True,,baidu
百度,112,本地商业化产品经理（J98387）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/65c22a3a-e77a-4c0b-8d60-1e8a56f872b9,MEG,True,,baidu
百度,113,工具类产品经理（J98429）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/69c375ff-64c5-4a18-a550-45ac380ef5b2,PSIG,True,,baidu
百度,114,商业化品类运营（J98868）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/d4cc25d5-1bab-48dc-b786-689d8658c342,MEG,True,,baidu
百度,115,商业化AI产品经理（J98786）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/563cf3d2-67df-4874-ac58-3896bf1fb5f8,MEG,True,,baidu
百度,116,品牌营销专家- 电商业务部（J98865）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/c2cc1621-d5b7-4297-841b-8645cc0bfc2a,MEG,True,,baidu
百度,117,内容效率产品经理（J97444）,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/b2c233bd-5962-400a-834a-90a4f08f2c40,PSIG,True,,baidu
百度,118,国际化商业化产品经理（J98667）,深圳市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/d52802fc-b97a-428a-a29b-b8ac8c8b7b05,MEG,True,,baidu
百度,119,机构产品运营（J98806）,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/f0cec391-aad2-4d3e-a230-043f184511c3,MEG,True,,baidu
百度,120,本地商业化产品经理（J98815）,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/026fb815-7bd0-4284-83ee-360147919a3b,IDG,True,,baidu
百度,121,商业客户运营（J98820）,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/a79d1539-8c2c-46ae-b634-a269cf99646d,MEG,True,,baidu
百度,122,ToB互动数字人产品经理（J98821）,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/dda9bb3c-3033-4cc9-b37d-1958adbde962,MEG,True,,baidu
百度,123,DataBuilder 产品经理（J95916）,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/4cf88973-571c-4dd8-8e17-229eb1bbf7e7,ACG,True,,baidu
百度,124,解决方案产品经理（J98402）,北京市,2026-03-24,https://talent.baidu.com/jobs/detail/SOCIAL/3aca2a24-c17b-4dfc-bc25-573191872bde,ACG,True,,baidu
百度,125,电商交易产品（J98785）,北京市,2026-03-24,https://talent.baidu.com/jobs/detail/SOCIAL/c9739a53-69b0-493e-8be0-1dc2f5a4f0c9,MEG,True,,baidu
百度,126,增长运营（J98739）,东莞市,2026-03-24,https://talent.baidu.com/jobs/detail/SOCIAL/7a97b8c2-8a88-44ef-a785-42498ca7e93c,IDG,True,,baidu
百度,127,广告产品经理（J98731）,北京市,2026-03-23,https://talent.baidu.com/jobs/detail/SOCIAL/29256401-8353-48b2-b1f3-f782683207ff,IDG,True,,baidu
百度,128,国际化商业化产品经理（J98667）,深圳市,2026-03-20,https://talent.baidu.com/jobs/detail/SOCIAL/dc42bf8c-6653-4182-841c-ded2ff031ab1,MEG,True,,baidu
百度,129,广告运营经理（J98683）,"深圳市,东京",2026-03-20,https://talent.baidu.com/jobs/detail/SOCIAL/1af20bb2-6464-4ca7-8301-7074d434517e,MEG,True,,baidu
百度,130,增长运营（J98671）,成都市,2026-03-20,https://talent.baidu.com/jobs/detail/SOCIAL/f5173133-ecec-4403-a6e8-b82a2fdbe857,IDG,True,,baidu
百度,131,高级产品专家（AI医疗方向）（J98647）,北京市,2026-03-19,https://talent.baidu.com/jobs/detail/SOCIAL/bf566c4b-6498-4871-8303-feb60b2c91e8,MEG,False,要求5年以上工作经验,baidu
百度,132,用户增长产品专家（AI医疗方向）（J98648）,北京市,2026-03-19,https://talent.baidu.com/jobs/detail/SOCIAL/28872752-bdb3-4217-b265-23a91aefcf4c,MEG,False,要求5年以上工作经验,baidu
百度,133,增长运营（J98563）,北京市,2026-03-19,https://talent.baidu.com/jobs/detail/SOCIAL/76746229-5d9c-4575-b642-64a6068f31af,IDG,True,,baidu
百度,134,电商商业广告运营（J98586）,北京市,2026-03-18,https://talent.baidu.com/jobs/detail/SOCIAL/0b581384-cd87-4243-a2bf-d90989e4485e,MEG,True,,baidu
百度,135,电商商业广告运营（J98586）,北京市,2026-03-18,https://talent.baidu.com/jobs/detail/SOCIAL/f345e524-7a81-47dc-924c-38c877e0e892,MEG,True,,baidu
百度,136,数字人出海新产品用户增长投放策略负责人（J97796）,"北京市,上海市",2026-03-18,https://talent.baidu.com/jobs/detail/SOCIAL/7f8813dd-c9f0-4efa-9b7c-29362a1f047d,MEG,True,,baidu
百度,137,官网产品经理（J98536）,北京市,2026-03-17,https://talent.baidu.com/jobs/detail/SOCIAL/9e491a9b-75e4-454c-b823-9cb9a5afc69b,ACG,True,,baidu
百度,138,视觉设计师(J11393),北京市,2026-03-17,https://talent.baidu.com/jobs/detail/SOCIAL/7b49bc9c-6516-4ee6-95d1-d7680852a6fa,小度科技,True,,baidu
百度,139,增长运营（J98563）,北京市,2026-03-17,https://talent.baidu.com/jobs/detail/SOCIAL/c74d5d5a-0294-4431-bc1d-e144328c5bb2,IDG,True,,baidu
百度,140,热点push编辑（J98453）,北京市,2026-03-16,https://talent.baidu.com/jobs/detail/SOCIAL/51938176-fdff-44f8-a5cc-f503337750fc,MEG,True,,baidu
百度,141,客服质培平台产品经理（J98408）,北京市,2026-03-16,https://talent.baidu.com/jobs/detail/SOCIAL/1c181244-44a6-4e45-b8c5-36286f2d3c30,PSIG,True,,baidu
百度,142,商业策略产品（J98520）,北京市,2026-03-16,https://talent.baidu.com/jobs/detail/SOCIAL/93d50f48-b925-4788-a627-a3ce51880c3b,MEG,True,,baidu
